orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_102,ENA|BN000065|BN000065.1,8067,8291,-,-1,225,74,ATG,0.7187,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_7882_8118,ORF_ENA|BN000065|BN000065.1_-3_8197_8700"
ENA|BN000065|BN000065.1_predicted_orf_103,ENA|BN000065|BN000065.1,8197,8700,-,-3,504,167,GTG,0.8947,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_8067_8291,ORF_ENA|BN000065|BN000065.1_-1_8373_8528,ORF_ENA|BN000065|BN000065.1_+3_8475_8567,ORF_ENA|BN000065|BN000065.1_+2_8504_8641,ORF_ENA|BN000065|BN000065.1_-2_8525_8689"
ENA|BN000065|BN000065.1_predicted_orf_104,ENA|BN000065|BN000065.1,8475,8567,+,3,93,30,TTG,0.4076,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_8197_8700,ORF_ENA|BN000065|BN000065.1_-1_8373_8528,ORF_ENA|BN000065|BN000065.1_+2_8504_8641"
ENA|BN000065|BN000065.1_predicted_orf_105,ENA|BN000065|BN000065.1,8504,8641,+,2,138,45,GTG,0.5063,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_8197_8700,ORF_ENA|BN000065|BN000065.1_+3_8475_8567,ORF_ENA|BN000065|BN000065.1_-2_8525_8689"
ENA|BN000065|BN000065.1_predicted_orf_106,ENA|BN000065|BN000065.1,8811,8912,+,3,102,33,ATG,0.5646,None,
ENA|BN000065|BN000065.1_predicted_orf_107,ENA|BN000065|BN000065.1,8886,8996,-,-1,111,36,ATG,0.5727,None,
ENA|BN000065|BN000065.1_predicted_orf_108,ENA|BN000065|BN000065.1,9186,9287,+,3,102,33,TTG,0.4146,Overlap,ORF_ENA|BN000065|BN000065.1_+1_9190_9528
ENA|BN000065|BN000065.1_predicted_orf_109,ENA|BN000065|BN000065.1,9190,9528,+,1,339,112,TTG,0.7407,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_9186_9287,ORF_ENA|BN000065|BN000065.1_-1_9300_9473,ORF_ENA|BN000065|BN000065.1_+2_9329_9544"
ENA|BN000065|BN000065.1_predicted_orf_110,ENA|BN000065|BN000065.1,9300,9473,-,-1,174,57,GTG,0.5524,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_9190_9528,ORF_ENA|BN000065|BN000065.1_+2_9329_9544"
ENA|BN000065|BN000065.1_predicted_orf_111,ENA|BN000065|BN000065.1,9329,9544,+,2,216,71,GTG,0.615,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_9190_9528,ORF_ENA|BN000065|BN000065.1_-1_9300_9473"
ENA|BN000065|BN000065.1_predicted_orf_112,ENA|BN000065|BN000065.1,9630,9746,-,-1,117,38,ATG,0.5785,Overlap,ORF_ENA|BN000065|BN000065.1_-3_9649_9846
ENA|BN000065|BN000065.1_predicted_orf_113,ENA|BN000065|BN000065.1,9649,9846,-,-3,198,65,ATG,0.6772,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_9630_9746,ORF_ENA|BN000065|BN000065.1_-1_9771_9914"
ENA|BN000065|BN000065.1_predicted_orf_114,ENA|BN000065|BN000065.1,9771,9914,-,-1,144,47,TTG,0.4537,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_9649_9846,ORF_ENA|BN000065|BN000065.1_-2_9818_9979"
ENA|BN000065|BN000065.1_predicted_orf_115,ENA|BN000065|BN000065.1,9818,9979,-,-2,162,53,ATG,0.6265,Overlap,ORF_ENA|BN000065|BN000065.1_-1_9771_9914
ENA|BN000065|BN000065.1_predicted_orf_116,ENA|BN000065|BN000065.1,9941,10168,+,2,228,75,ATG,0.7249,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_10061_10156,ORF_ENA|BN000065|BN000065.1_-1_10074_10181"
ENA|BN000065|BN000065.1_predicted_orf_117,ENA|BN000065|BN000065.1,10061,10156,-,-2,96,31,TTG,0.4114,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_9941_10168,ORF_ENA|BN000065|BN000065.1_-1_10074_10181"
ENA|BN000065|BN000065.1_predicted_orf_118,ENA|BN000065|BN000065.1,10074,10181,-,-1,108,35,TTG,0.4208,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_9941_10168,ORF_ENA|BN000065|BN000065.1_-2_10061_10156"
ENA|BN000065|BN000065.1_predicted_orf_119,ENA|BN000065|BN000065.1,10132,10233,-,-3,102,33,TTG,0.4162,Overlap,ORF_ENA|BN000065|BN000065.1_+1_10138_10242
ENA|BN000065|BN000065.1_predicted_orf_120,ENA|BN000065|BN000065.1,10138,10242,+,1,105,34,GTG,0.4785,Overlap,ORF_ENA|BN000065|BN000065.1_-3_10132_10233
ENA|BN000065|BN000065.1_predicted_orf_121,ENA|BN000065|BN000065.1,10297,10410,+,1,114,37,TTG,0.4249,None,
ENA|BN000065|BN000065.1_predicted_orf_122,ENA|BN000065|BN000065.1,10593,10751,-,-1,159,52,TTG,0.471,None,
ENA|BN000065|BN000065.1_predicted_orf_123,ENA|BN000065|BN000065.1,10743,10883,+,3,141,46,TTG,0.4518,Overlap,ORF_ENA|BN000065|BN000065.1_-3_10759_10878
ENA|BN000065|BN000065.1_predicted_orf_124,ENA|BN000065|BN000065.1,10759,10878,-,-3,120,39,TTG,0.4312,Overlap,ORF_ENA|BN000065|BN000065.1_+3_10743_10883
ENA|BN000065|BN000065.1_predicted_orf_125,ENA|BN000065|BN000065.1,10835,10948,-,-2,114,37,TTG,0.4251,Overlap,ORF_ENA|BN000065|BN000065.1_+2_10844_11029
ENA|BN000065|BN000065.1_predicted_orf_126,ENA|BN000065|BN000065.1,10844,11029,+,2,186,61,GTG,0.569,Overlap,ORF_ENA|BN000065|BN000065.1_-2_10835_10948
ENA|BN000065|BN000065.1_predicted_orf_127,ENA|BN000065|BN000065.1,10985,11134,-,-2,150,49,TTG,0.462,None,
ENA|BN000065|BN000065.1_predicted_orf_128,ENA|BN000065|BN000065.1,11164,11292,+,1,129,42,TTG,0.4397,Overlap,ORF_ENA|BN000065|BN000065.1_-3_11224_11418
ENA|BN000065|BN000065.1_predicted_orf_129,ENA|BN000065|BN000065.1,11224,11418,-,-3,195,64,TTG,0.5197,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_11164_11292,ORF_ENA|BN000065|BN000065.1_+2_11267_11437"
ENA|BN000065|BN000065.1_predicted_orf_130,ENA|BN000065|BN000065.1,11267,11437,+,2,171,56,ATG,0.6346,Overlap,ORF_ENA|BN000065|BN000065.1_-3_11224_11418
ENA|BN000065|BN000065.1_predicted_orf_131,ENA|BN000065|BN000065.1,11432,11584,-,-2,153,50,TTG,0.4648,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_11445_11558,ORF_ENA|BN000065|BN000065.1_-1_11514_11762"
ENA|BN000065|BN000065.1_predicted_orf_132,ENA|BN000065|BN000065.1,11445,11558,+,3,114,37,GTG,0.4807,Overlap,ORF_ENA|BN000065|BN000065.1_-2_11432_11584
ENA|BN000065|BN000065.1_predicted_orf_133,ENA|BN000065|BN000065.1,11514,11762,-,-1,249,82,ATG,0.7596,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_11432_11584,ORF_ENA|BN000065|BN000065.1_-3_11572_11694,ORF_ENA|BN000065|BN000065.1_-2_11624_11734"
ENA|BN000065|BN000065.1_predicted_orf_134,ENA|BN000065|BN000065.1,11934,12107,+,3,174,57,ATG,0.6355,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_11957_12052,ORF_ENA|BN000065|BN000065.1_-3_12055_12162"
ENA|BN000065|BN000065.1_predicted_orf_135,ENA|BN000065|BN000065.1,11957,12052,-,-2,96,31,ATG,0.5592,Overlap,ORF_ENA|BN000065|BN000065.1_+3_11934_12107
ENA|BN000065|BN000065.1_predicted_orf_136,ENA|BN000065|BN000065.1,12055,12162,-,-3,108,35,TTG,0.4061,Overlap,ORF_ENA|BN000065|BN000065.1_+3_11934_12107
ENA|BN000065|BN000065.1_predicted_orf_137,ENA|BN000065|BN000065.1,12225,12368,-,-1,144,47,GTG,0.505,Overlap,ORF_ENA|BN000065|BN000065.1_-3_12277_12402
ENA|BN000065|BN000065.1_predicted_orf_138,ENA|BN000065|BN000065.1,12277,12402,-,-3,126,41,TTG,0.431,Overlap,ORF_ENA|BN000065|BN000065.1_-1_12225_12368
ENA|BN000065|BN000065.1_predicted_orf_139,ENA|BN000065|BN000065.1,12362,12535,-,-2,174,57,TTG,0.4898,Overlap,ORF_ENA|BN000065|BN000065.1_+3_12438_12554
ENA|BN000065|BN000065.1_predicted_orf_140,ENA|BN000065|BN000065.1,12438,12554,+,3,117,38,ATG,0.5742,Overlap,ORF_ENA|BN000065|BN000065.1_-2_12362_12535
ENA|BN000065|BN000065.1_predicted_orf_141,ENA|BN000065|BN000065.1,12555,12665,-,-1,111,36,ATG,0.5691,None,
ENA|BN000065|BN000065.1_predicted_orf_142,ENA|BN000065|BN000065.1,12691,12852,-,-3,162,53,GTG,0.5362,None,
ENA|BN000065|BN000065.1_predicted_orf_143,ENA|BN000065|BN000065.1,12871,13086,-,-3,216,71,GTG,0.6141,None,
ENA|BN000065|BN000065.1_predicted_orf_144,ENA|BN000065|BN000065.1,13141,13248,+,1,108,35,GTG,0.4759,None,
ENA|BN000065|BN000065.1_predicted_orf_145,ENA|BN000065|BN000065.1,13249,13557,-,-3,309,102,TTG,0.6937,None,
ENA|BN000065|BN000065.1_predicted_orf_146,ENA|BN000065|BN000065.1,13550,13645,-,-2,96,31,GTG,0.4637,None,
ENA|BN000065|BN000065.1_predicted_orf_147,ENA|BN000065|BN000065.1,13626,13769,-,-1,144,47,ATG,0.5941,None,
ENA|BN000065|BN000065.1_predicted_orf_148,ENA|BN000065|BN000065.1,13832,13945,-,-2,114,37,ATG,0.5629,None,
ENA|BN000065|BN000065.1_predicted_orf_149,ENA|BN000065|BN000065.1,14121,14267,-,-1,147,48,ATG,0.6069,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_14146_14349,ORF_ENA|BN000065|BN000065.1_+2_14207_14383"
ENA|BN000065|BN000065.1_predicted_orf_150,ENA|BN000065|BN000065.1,14146,14349,-,-3,204,67,ATG,0.6858,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_14121_14267,ORF_ENA|BN000065|BN000065.1_+2_14207_14383"
ENA|BN000065|BN000065.1_predicted_orf_151,ENA|BN000065|BN000065.1,14207,14383,+,2,177,58,ATG,0.646,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_14121_14267,ORF_ENA|BN000065|BN000065.1_-3_14146_14349,ORF_ENA|BN000065|BN000065.1_-1_14331_14618"
ENA|BN000065|BN000065.1_predicted_orf_152,ENA|BN000065|BN000065.1,14331,14618,-,-1,288,95,TTG,0.6705,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_14207_14383,ORF_ENA|BN000065|BN000065.1_-3_14431_14586,ORF_ENA|BN000065|BN000065.1_+2_14531_14635"
ENA|BN000065|BN000065.1_predicted_orf_153,ENA|BN000065|BN000065.1,14531,14635,+,2,105,34,TTG,0.4173,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_14331_14618,ORF_ENA|BN000065|BN000065.1_-3_14431_14586"
ENA|BN000065|BN000065.1_predicted_orf_154,ENA|BN000065|BN000065.1,14669,14788,-,-2,120,39,ATG,0.5708,None,
ENA|BN000065|BN000065.1_predicted_orf_155,ENA|BN000065|BN000065.1,15021,15125,+,3,105,34,GTG,0.4767,Overlap,ORF_ENA|BN000065|BN000065.1_+2_15047_15157
ENA|BN000065|BN000065.1_predicted_orf_156,ENA|BN000065|BN000065.1,15047,15157,+,2,111,36,GTG,0.4824,Overlap,ORF_ENA|BN000065|BN000065.1_+3_15021_15125
ENA|BN000065|BN000065.1_predicted_orf_157,ENA|BN000065|BN000065.1,15172,15276,-,-3,105,34,GTG,0.4761,Overlap,ORF_ENA|BN000065|BN000065.1_+1_15193_15330
ENA|BN000065|BN000065.1_predicted_orf_158,ENA|BN000065|BN000065.1,15193,15330,+,1,138,45,TTG,0.4478,Overlap,ORF_ENA|BN000065|BN000065.1_-3_15172_15276
ENA|BN000065|BN000065.1_predicted_orf_159,ENA|BN000065|BN000065.1,15384,15746,-,-1,363,120,GTG,0.8196,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_15598_15720,ORF_ENA|BN000065|BN000065.1_+2_15692_15793"
ENA|BN000065|BN000065.1_predicted_orf_160,ENA|BN000065|BN000065.1,15598,15720,+,1,123,40,ATG,0.5727,Overlap,ORF_ENA|BN000065|BN000065.1_-1_15384_15746
ENA|BN000065|BN000065.1_predicted_orf_161,ENA|BN000065|BN000065.1,15692,15793,+,2,102,33,TTG,0.4072,Overlap,ORF_ENA|BN000065|BN000065.1_-1_15384_15746
ENA|BN000065|BN000065.1_predicted_orf_162,ENA|BN000065|BN000065.1,15829,15954,+,1,126,41,ATG,0.5858,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_15843_15974,ORF_ENA|BN000065|BN000065.1_-2_15848_15952,ORF_ENA|BN000065|BN000065.1_-3_15865_16158"
ENA|BN000065|BN000065.1_predicted_orf_163,ENA|BN000065|BN000065.1,15843,15974,-,-1,132,43,ATG,0.5908,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_15829_15954,ORF_ENA|BN000065|BN000065.1_-2_15848_15952,ORF_ENA|BN000065|BN000065.1_-3_15865_16158"
ENA|BN000065|BN000065.1_predicted_orf_164,ENA|BN000065|BN000065.1,15865,16158,-,-3,294,97,ATG,0.8246,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_15829_15954,ORF_ENA|BN000065|BN000065.1_-1_15843_15974,ORF_ENA|BN000065|BN000065.1_-2_15848_15952,ORF_ENA|BN000065|BN000065.1_+1_16006_16116,ORF_ENA|BN000065|BN000065.1_+2_16046_16270"
ENA|BN000065|BN000065.1_predicted_orf_165,ENA|BN000065|BN000065.1,16006,16116,+,1,111,36,TTG,0.4114,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_15865_16158,ORF_ENA|BN000065|BN000065.1_+2_16046_16270"
ENA|BN000065|BN000065.1_predicted_orf_166,ENA|BN000065|BN000065.1,16046,16270,+,2,225,74,GTG,0.6199,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_15865_16158,ORF_ENA|BN000065|BN000065.1_+1_16006_16116,ORF_ENA|BN000065|BN000065.1_+1_16216_16314"
ENA|BN000065|BN000065.1_predicted_orf_167,ENA|BN000065|BN000065.1,16216,16314,+,1,99,32,ATG,0.5549,Overlap,ORF_ENA|BN000065|BN000065.1_+2_16046_16270
ENA|BN000065|BN000065.1_predicted_orf_168,ENA|BN000065|BN000065.1,16360,16488,+,1,129,42,ATG,0.5806,None,
ENA|BN000065|BN000065.1_predicted_orf_169,ENA|BN000065|BN000065.1,16469,16591,+,2,123,40,TTG,0.4289,None,
ENA|BN000065|BN000065.1_predicted_orf_170,ENA|BN000065|BN000065.1,16586,16678,-,-2,93,30,TTG,0.4003,Overlap,ORF_ENA|BN000065|BN000065.1_-3_16621_16746
ENA|BN000065|BN000065.1_predicted_orf_171,ENA|BN000065|BN000065.1,16621,16746,-,-3,126,41,GTG,0.4917,Overlap,ORF_ENA|BN000065|BN000065.1_-2_16586_16678
ENA|BN000065|BN000065.1_predicted_orf_172,ENA|BN000065|BN000065.1,16783,16908,+,1,126,41,GTG,0.4965,None,
ENA|BN000065|BN000065.1_predicted_orf_173,ENA|BN000065|BN000065.1,16915,17034,+,1,120,39,ATG,0.577,Overlap,ORF_ENA|BN000065|BN000065.1_-1_16941_17231
ENA|BN000065|BN000065.1_predicted_orf_174,ENA|BN000065|BN000065.1,16941,17231,-,-1,291,96,ATG,0.8264,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_16915_17034,ORF_ENA|BN000065|BN000065.1_+3_17007_17120,ORF_ENA|BN000065|BN000065.1_-3_17101_17364,ORF_ENA|BN000065|BN000065.1_+2_17135_17296"
ENA|BN000065|BN000065.1_predicted_orf_175,ENA|BN000065|BN000065.1,17007,17120,+,3,114,37,TTG,0.4258,Overlap,ORF_ENA|BN000065|BN000065.1_-1_16941_17231
ENA|BN000065|BN000065.1_predicted_orf_176,ENA|BN000065|BN000065.1,17101,17364,-,-3,264,87,TTG,0.6335,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_16941_17231,ORF_ENA|BN000065|BN000065.1_+2_17135_17296"
ENA|BN000065|BN000065.1_predicted_orf_177,ENA|BN000065|BN000065.1,17135,17296,+,2,162,53,TTG,0.4762,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_16941_17231,ORF_ENA|BN000065|BN000065.1_-3_17101_17364"
ENA|BN000065|BN000065.1_predicted_orf_178,ENA|BN000065|BN000065.1,17440,17586,-,-3,147,48,TTG,0.4493,None,
ENA|BN000065|BN000065.1_predicted_orf_179,ENA|BN000065|BN000065.1,17602,17694,+,1,93,30,ATG,0.5587,Overlap,ORF_ENA|BN000065|BN000065.1_-2_17630_17746
ENA|BN000065|BN000065.1_predicted_orf_180,ENA|BN000065|BN000065.1,17630,17746,-,-2,117,38,ATG,0.577,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_17602_17694,ORF_ENA|BN000065|BN000065.1_+3_17655_17765"
ENA|BN000065|BN000065.1_predicted_orf_181,ENA|BN000065|BN000065.1,17655,17765,+,3,111,36,ATG,0.5683,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_17630_17746,ORF_ENA|BN000065|BN000065.1_-3_17713_17868"
ENA|BN000065|BN000065.1_predicted_orf_182,ENA|BN000065|BN000065.1,17713,17868,-,-3,156,51,ATG,0.6012,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_17655_17765,ORF_ENA|BN000065|BN000065.1_+1_17776_17943"
ENA|BN000065|BN000065.1_predicted_orf_183,ENA|BN000065|BN000065.1,17776,17943,+,1,168,55,ATG,0.6094,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_17713_17868,ORF_ENA|BN000065|BN000065.1_-1_17835_17954"
ENA|BN000065|BN000065.1_predicted_orf_184,ENA|BN000065|BN000065.1,17835,17954,-,-1,120,39,GTG,0.4738,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_17776_17943,ORF_ENA|BN000065|BN000065.1_-3_17896_18000"
ENA|BN000065|BN000065.1_predicted_orf_185,ENA|BN000065|BN000065.1,17896,18000,-,-3,105,34,TTG,0.418,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_17835_17954,ORF_ENA|BN000065|BN000065.1_+2_17906_18046,ORF_ENA|BN000065|BN000065.1_+3_17940_18086"
ENA|BN000065|BN000065.1_predicted_orf_186,ENA|BN000065|BN000065.1,17906,18046,+,2,141,46,TTG,0.4502,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_17896_18000,ORF_ENA|BN000065|BN000065.1_+3_17940_18086,ORF_ENA|BN000065|BN000065.1_+1_17971_18159"
ENA|BN000065|BN000065.1_predicted_orf_187,ENA|BN000065|BN000065.1,17940,18086,+,3,147,48,TTG,0.4466,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_17896_18000,ORF_ENA|BN000065|BN000065.1_+2_17906_18046,ORF_ENA|BN000065|BN000065.1_+1_17971_18159"
ENA|BN000065|BN000065.1_predicted_orf_188,ENA|BN000065|BN000065.1,17971,18159,+,1,189,62,GTG,0.5674,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_17906_18046,ORF_ENA|BN000065|BN000065.1_+3_17940_18086,ORF_ENA|BN000065|BN000065.1_+2_18092_18241"
ENA|BN000065|BN000065.1_predicted_orf_189,ENA|BN000065|BN000065.1,18092,18241,+,2,150,49,ATG,0.6106,Overlap,ORF_ENA|BN000065|BN000065.1_+1_17971_18159
ENA|BN000065|BN000065.1_predicted_orf_190,ENA|BN000065|BN000065.1,18285,18416,-,-1,132,43,ATG,0.5926,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_18290_18388,ORF_ENA|BN000065|BN000065.1_+3_18300_18392"
ENA|BN000065|BN000065.1_predicted_orf_191,ENA|BN000065|BN000065.1,18300,18392,+,3,93,30,TTG,0.4086,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_18285_18416,ORF_ENA|BN000065|BN000065.1_-2_18290_18388"
ENA|BN000065|BN000065.1_predicted_orf_192,ENA|BN000065|BN000065.1,18453,18599,-,-1,147,48,TTG,0.4458,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_18523_18624,ORF_ENA|BN000065|BN000065.1_+2_18536_18721"
ENA|BN000065|BN000065.1_predicted_orf_193,ENA|BN000065|BN000065.1,18523,18624,-,-3,102,33,GTG,0.4672,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_18453_18599,ORF_ENA|BN000065|BN000065.1_+2_18536_18721"
ENA|BN000065|BN000065.1_predicted_orf_194,ENA|BN000065|BN000065.1,18536,18721,+,2,186,61,GTG,0.5629,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_18453_18599,ORF_ENA|BN000065|BN000065.1_-3_18523_18624,ORF_ENA|BN000065|BN000065.1_-1_18669_18764"
ENA|BN000065|BN000065.1_predicted_orf_195,ENA|BN000065|BN000065.1,18669,18764,-,-1,96,31,TTG,0.4026,Overlap,ORF_ENA|BN000065|BN000065.1_+2_18536_18721
ENA|BN000065|BN000065.1_predicted_orf_196,ENA|BN000065|BN000065.1,18733,18888,+,1,156,51,ATG,0.6059,Overlap,ORF_ENA|BN000065|BN000065.1_-3_18820_18972
ENA|BN000065|BN000065.1_predicted_orf_197,ENA|BN000065|BN000065.1,18820,18972,-,-3,153,50,TTG,0.4641,Overlap,ORF_ENA|BN000065|BN000065.1_+1_18733_18888
ENA|BN000065|BN000065.1_predicted_orf_198,ENA|BN000065|BN000065.1,18960,19085,+,3,126,41,TTG,0.435,None,
ENA|BN000065|BN000065.1_predicted_orf_199,ENA|BN000065|BN000065.1,19096,19221,-,-3,126,41,TTG,0.4354,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_19118_19237,ORF_ENA|BN000065|BN000065.1_+3_19122_19322"
ENA|BN000065|BN000065.1_predicted_orf_200,ENA|BN000065|BN000065.1,19118,19237,-,-2,120,39,TTG,0.4312,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_19096_19221,ORF_ENA|BN000065|BN000065.1_+3_19122_19322"
ENA|BN000065|BN000065.1_predicted_orf_201,ENA|BN000065|BN000065.1,19122,19322,+,3,201,66,TTG,0.5317,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_19096_19221,ORF_ENA|BN000065|BN000065.1_-2_19118_19237,ORF_ENA|BN000065|BN000065.1_+1_19255_19353"
ENA|BN000065|BN000065.1_predicted_orf_202,ENA|BN000065|BN000065.1,19255,19353,+,1,99,32,ATG,0.5635,Overlap,ORF_ENA|BN000065|BN000065.1_+3_19122_19322
ENA|BN000065|BN000065.1_predicted_orf_203,ENA|BN000065|BN000065.1,19360,19452,-,-3,93,30,TTG,0.399,None,
ENA|BN000065|BN000065.1_predicted_orf_204,ENA|BN000065|BN000065.1,19545,19637,-,-1,93,30,ATG,0.5587,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_19559_19744,ORF_ENA|BN000065|BN000065.1_-3_19570_19737"
ENA|BN000065|BN000065.1_predicted_orf_205,ENA|BN000065|BN000065.1,19559,19744,+,2,186,61,GTG,0.5692,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_19545_19637,ORF_ENA|BN000065|BN000065.1_-3_19570_19737,ORF_ENA|BN000065|BN000065.1_+3_19599_19739"
ENA|BN000065|BN000065.1_predicted_orf_206,ENA|BN000065|BN000065.1,19570,19737,-,-3,168,55,ATG,0.6343,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_19545_19637,ORF_ENA|BN000065|BN000065.1_+2_19559_19744,ORF_ENA|BN000065|BN000065.1_+3_19599_19739"
ENA|BN000065|BN000065.1_predicted_orf_207,ENA|BN000065|BN000065.1,19741,19884,-,-3,144,47,ATG,0.6014,None,
ENA|BN000065|BN000065.1_predicted_orf_208,ENA|BN000065|BN000065.1,19863,19985,-,-1,123,40,GTG,0.4865,Overlap,ORF_ENA|BN000065|BN000065.1_-3_19924_20316
ENA|BN000065|BN000065.1_predicted_orf_209,ENA|BN000065|BN000065.1,19924,20316,-,-3,393,130,TTG,0.784,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_19863_19985,ORF_ENA|BN000065|BN000065.1_+1_20143_20262,ORF_ENA|BN000065|BN000065.1_-2_20192_20359"
ENA|BN000065|BN000065.1_predicted_orf_210,ENA|BN000065|BN000065.1,20143,20262,+,1,120,39,ATG,0.5761,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_19924_20316,ORF_ENA|BN000065|BN000065.1_-2_20192_20359"
ENA|BN000065|BN000065.1_predicted_orf_211,ENA|BN000065|BN000065.1,20192,20359,-,-2,168,55,TTG,0.4802,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_19924_20316,ORF_ENA|BN000065|BN000065.1_+1_20143_20262"
ENA|BN000065|BN000065.1_predicted_orf_212,ENA|BN000065|BN000065.1,20337,20540,+,3,204,67,ATG,0.6837,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_20379_20477,ORF_ENA|BN000065|BN000065.1_-1_20478_20639,ORF_ENA|BN000065|BN000065.1_-2_20486_20599"
ENA|BN000065|BN000065.1_predicted_orf_213,ENA|BN000065|BN000065.1,20379,20477,-,-1,99,32,TTG,0.4119,Overlap,ORF_ENA|BN000065|BN000065.1_+3_20337_20540
ENA|BN000065|BN000065.1_predicted_orf_214,ENA|BN000065|BN000065.1,20478,20639,-,-1,162,53,TTG,0.4676,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_20337_20540,ORF_ENA|BN000065|BN000065.1_-2_20486_20599,ORF_ENA|BN000065|BN000065.1_+1_20554_20694"
ENA|BN000065|BN000065.1_predicted_orf_215,ENA|BN000065|BN000065.1,20554,20694,+,1,141,46,ATG,0.5916,Overlap,ORF_ENA|BN000065|BN000065.1_-1_20478_20639
ENA|BN000065|BN000065.1_predicted_orf_216,ENA|BN000065|BN000065.1,20766,20864,+,3,99,32,TTG,0.4129,None,
ENA|BN000065|BN000065.1_predicted_orf_217,ENA|BN000065|BN000065.1,20866,21060,-,-3,195,64,ATG,0.6715,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_20888_21082,ORF_ENA|BN000065|BN000065.1_+3_20913_21107,ORF_ENA|BN000065|BN000065.1_+1_20938_21063,ORF_ENA|BN000065|BN000065.1_+2_21005_21136"
ENA|BN000065|BN000065.1_predicted_orf_218,ENA|BN000065|BN000065.1,20888,21082,-,-2,195,64,TTG,0.5219,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_20866_21060,ORF_ENA|BN000065|BN000065.1_+3_20913_21107,ORF_ENA|BN000065|BN000065.1_+1_20938_21063,ORF_ENA|BN000065|BN000065.1_+2_21005_21136"
ENA|BN000065|BN000065.1_predicted_orf_219,ENA|BN000065|BN000065.1,20913,21107,+,3,195,64,ATG,0.6723,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_20866_21060,ORF_ENA|BN000065|BN000065.1_-2_20888_21082,ORF_ENA|BN000065|BN000065.1_+1_20938_21063,ORF_ENA|BN000065|BN000065.1_+2_21005_21136"
ENA|BN000065|BN000065.1_predicted_orf_220,ENA|BN000065|BN000065.1,21005,21136,+,2,132,43,GTG,0.5025,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_20866_21060,ORF_ENA|BN000065|BN000065.1_-2_20888_21082,ORF_ENA|BN000065|BN000065.1_+3_20913_21107,ORF_ENA|BN000065|BN000065.1_+1_20938_21063"
